,APR,DOM,EVA,MEJ,MET,PRA,REC,RET,ASE,GÉNERO ALUMNO,PROM ACUMULADO EN PROFESIONAL,Género del profesor,Tipo Comentario,Comentarios,AVG,Lemm
290,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,92.125,1.0,1,"excelente profesor, busca siempre que los alumnos puedan aprender cosas más allá del aula y nos pone ejemplos reales y trae instrumentación para aclarar temas ",1.0,"['excelente', 'profesor', 'buscar', 'siempre', 'alumno', 'poder', 'aprender', 'cosa', 'allá', 'aula', 'poner', 'ejemplo', 'real', 'traer', 'instrumentación', 'aclarar', 'tema']"
291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,98.2,1.0,1,Explica muy bien. ,1.0,"['explicar', 'bien']"
292,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,94.218,1.0,2,Por los ejercicios que realiza en clase y la manera clara en la que explica el contenido. Por la alta ponderación que tienen los exámenes.,1.0,"['ejercicio', 'realizar', 'clase', 'manera', 'claro', 'explicar', 'contenido', 'alto', 'ponderación', 'examen']"
293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,80.9,1.0,2,"Clase bastante útil... yo la compare contra otras clases de métodos numéricos y se lleva por mucho a los demás profesores... aprendi métodos, aplicarlos en mi carrera, pensar matemáticamente y hasta herramientas informaticas que me van a ayudar el resto de mi carrera (el smath y el GeoGebra creo que nunca los dejare de usar nunca) La materia estuvo excelente no veo razones para no recomedarla",1.0,"['clase', 'bastante', 'útil', 'compar', 'clase', 'método', 'numérico', 'llevar', 'demás', 'profesor', 'aprender', 'método', 'aplicar', 'el', 'carrera', 'pensar', 'matemáticamente', 'herramienta', 'informatico', 'ir', 'ayudar', 'resto', 'carrera', 'el', 'smath', 'geogebra', 'creer', 'nunca', 'dejar', 'usar', 'nunca', 'materia', 'excelente', 'no', 'ver', 'razón', 'no', 'recomedar', 'él']"
294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,83.181,1.0,1,Es un profesor muy experimentado ,1.0,"['profesor', 'experimentado']"
295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,85.942,1.0,1,Es un muy buen profesor que se ve que ama lo que hace. ,0.0,"['buen', 'profesor', 'ver', 'ama', 'hacer']"
296,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,85.642,1.0,2,Buen profesor y exigente Es mucho más difícil que los otros profesores de métodos numéricos,1.0,"['buen', 'profesor', 'exigente', 'difícil', 'profesor', 'método', 'numérico']"
297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,83.448,1.0,1,Es como un papa <3 ,1.0,"['papa', '3']"
298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,76.125,1.0,1,"Excelente profesor, a pesar que el tema es complicado, el profe tiene presentaciones muy explícitas para la comprensión de los temas. Es admirable el esfuerzo dedicado por el profesor. ",1.0,"['excelente', 'profesor', 'pesar', 'tema', 'complicado', 'profar', 'presentación', 'explícito', 'comprensión', 'tema', 'admirable', 'esfuerzo', 'dedicado', 'profesor']"
299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,77.096,1.0,2,"Lo recomendaría porque le pone demasiado empeño a sus clases y es un maestro que entiende demasiado bien su material, es paciente con los alumnos. También tiene todo su material muy bien preparado. No hay razón. El profesor siempre da lo mejor.",1.0,"['recomendar', 'poner', 'demasiado', 'empeño', 'clase', 'maestro', 'entender', 'demasiado', 'bien', 'material', 'paciente', 'alumno', 'material', 'bien', 'preparado', 'no', 'razón', 'profesor', 'siempre', 'dar', 'mejor']"
300,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,80.0,1.0,1,"Muy buen profesor y excelente persona, capta la atención total del salón e impone disciplina, mejor persona para estar al frente enseñando Métodos numéricos no puede haber. ",1.0,"['buen', 'profesor', 'excelente', 'persona', 'captar', 'atención', 'total', 'salón', 'imponer', 'disciplina', 'mejor', 'persona', 'frente', 'enseñar', 'método', 'numérico', 'no', 'poder', 'haber']"
301,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,67.625,1.0,1,motivador ,1.0,['motivador']
302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,78.384,1.0,1,"Métodos Numéricos podría ser una materia muy aburrida, pues los métodos son largos y tediosos, no obstante, el profesor siempre intenta darla de un a forma muy compacta y práctica. ",1.0,"['método', 'numérico', 'poder', 'ser', 'materia', 'aburrido', 'pues', 'método', 'largo', 'tedioso', 'no', 'obstante', 'profesor', 'siempre', 'intentar', 'dar', 'el', 'forma', 'compacto', 'práctico']"
303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,81.097,1.0,1,"Gran maestro, prepara sus presentaciones para no perder el tiempo en escribir y enfocarnos completamente en la clase, considero que los demás profesores deberían de hacer lo mismo ",1.0,"['gran', 'maestro', 'preparar', 'presentación', 'no', 'perder', 'tiempo', 'escribir', 'enfocar', 'yo', 'completamente', 'clase', 'considerar', 'demás', 'profesor', 'deber', 'hacer', 'mismo']"
304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,90.432,1.0,1,"El profesor Cornelio Contreras es de los más dedicados que he tenido. Es evidente que le encanta dar clases, domina todos los temas y se esfuerza para dar explicaciones claras de manera que el alumno aprende. ",1.0,"['profesor', 'cornelio', 'contrera', 'dedicado', 'tener', 'evidente', 'encantar', 'dar', 'clase', 'dominar', 'tema', 'esforzar', 'dar', 'explicación', 'claro', 'manera', 'alumno', 'aprender']"
305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,93.375,1.0,1,"Es un profesor algo estricto con su metodología de enseñanza pero sin duda un excelente profesor, sus consejos de vida siempre se los agradeceré y las ganas que le pone a la clase lo hace un profesor Elite del Tec. Siempre le agradeceré cada consejo, cada vez que me recibió en su oficina. Muy buen ser humano y siempre luchó por despertar el interes de nosotros en la clase. Se lo agradezco profesor. ",1.0,"['profesor', 'estricto', 'metodología', 'enseñanza', 'duda', 'excelente', 'profesor', 'consejo', 'vida', 'siempre', 'agradersr', 'gana', 'poner', 'clase', 'hacer', 'profesor', 'elite', 'tec', 'siempre', 'agradersr', 'cada', 'consejo', 'cada', 'vez', 'recibir', 'oficina', 'buen', 'ser', 'humano', 'siempre', 'luchar', 'despertar', 'inter', 'clase', 'agradecer', 'profesor']"
306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,93.625,1.0,2,Se apasiona por la materia y te transmite esa pasión e interés. Prepara sus clases con mucha dedicación y se preocupa por los alumnos. Explica muy bien los temas Sin comentarios,1.0,"['apasionar', 'materia', 'transmitir', 'pasión', 'interés', 'preparar', 'clase', 'mucho', 'dedicación', 'preocupar', 'alumno', 'explicar', 'bien', 'tema', 'comentario']"
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,89.23,1.0,2,"Sabe mucho del tema. no contesta dudas, es estricto calificando",0.0,"['saber', 'tema', 'no', 'contestar', 'duda', 'estricto', 'calificar']"
308,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,87.625,1.0,1,Tiene mucha experiencia en el campo ya que se encuentra laborando en un área relacionada. ,1.0,"['mucho', 'experiencia', 'campo', 'encontrar', 'laborar', 'área', 'relacionado']"
309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,82.744,1.0,2,Explica muy bien Sí lo recomiendo,1.0,"['explicar', 'bien', 'recomer']"
310,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,97.562,1.0,2,"El maestro entiende los límites de la utilidad del material del curso y se adecúa apropiadamente, además de que provee muchos ejercicios y retroalimentación para algo que requiere ser de esa manera. No tengo razones para no recomendar al maestro.",0.0,"['maestro', 'entender', 'límite', 'utilidad', 'material', 'curso', 'adecúo', 'apropiadamente', 'además', 'provear', 'ejercicio', 'retroalimentación', 'requerir', 'ser', 'manera', 'no', 'razón', 'no', 'recomendar', 'maestro']"
311,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,76.046,1.0,2,"Lo recomendaría, porque el profesor es muy comprensivo, deja que le contestes preguntas constantemente y aparte es buena onda. No lo recomendaría porque a veces no hacemos mucho en su clase.",0.0,"['recomendar', 'profesor', 'comprensivo', 'dejar', 'contestar', 'pregunta', 'constantemente', 'aparte', 'buen', 'onda', 'no', 'recomendar', 'vez', 'no', 'hacer', 'clase']"
312,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,96.312,1.0,1,"Sabe explicarse y si tienes duda te sabe responder, le interesa que aprendas ",0.0,"['saber', 'explicar', 'él', 'si', 'duda', 'saber', 'responder', 'interesar', 'aprender']"
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,79.729,1.0,2,Posee experiencia en el campo laboral n/d,0.0,"['poseer', 'experiencia', 'campo', 'laboral', 'nd']"
314,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,73.534,0.0,1,"Mi guía de aprendizaje en esta materia fue de gran calidad, ¡gracias! ",1.0,"['guía', 'aprendizaje', 'materia', 'gran', 'calidad', '¡', 'gracias']"
315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,92.641,0.0,0," No explica bien los conceptos de la clase, tiene una voz muy monótona, no me inspira a prestar atención.",0.0,"['no', 'explicar', 'bien', 'concepto', 'clase', 'voz', 'monótono', 'no', 'inspirar', 'prestar', 'atención']"
316,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,81.775,0.0,1,"Muy buena persona y maestra, muy amable y explica muy bien ",0.0,"['buen', 'persona', 'maestro', 'amable', 'explicar', 'bien']"
317,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,90.1,0.0,2,"Muy buena maestra, alto nivel de conocimiento y es muy buena explicando además es una muy buena persona nada.",1.0,"['buen', 'maestro', 'alto', 'nivel', 'conocimiento', 'buen', 'explicar', 'además', 'buen', 'persona', 'nada']"
318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,91.25,0.0,1,Está muy dispuesta a ayudar ,0.0,"['dispuesto', 'ayudar']"
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,96.933,0.0,0," Los exámenes presentan un reto intelectual mínimo, poca exigencia a nosotros los estudiantes y por lo tanto, el conocimiento aprendido sobre el tema es poco y superficial.",0.0,"['examen', 'presentar', 'reto', 'intelectual', 'mínimo', 'poco', 'exigencia', 'estudiante', 'tanto', 'conocimiento', 'aprender', 'tema', 'superficial']"
320,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,87.651,0.0,1,Maneja con mucho entendimiento los temas y lleva un orden para explicar el tema. Muy amable con los alumnos. Siempre está dispuesta a escuchar tus dudas hasta que entiendas los conceptos. ,0.0,"['manejar', 'entendimiento', 'tema', 'llevar', 'orden', 'explicar', 'tema', 'amable', 'alumno', 'siempre', 'dispuesto', 'escuchar', 'duda', 'entender', 'concepto']"
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,85.767,0.0,1,"Sabe del tema pero es aburrida, lo hace muy simple, no se si aprendí lo necesario ",0.0,"['saber', 'tema', 'aburrido', 'hacer', 'simple', 'no', 'si', 'aprender', 'necesario']"
322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,73.794,1.0,1,Excelente profesor. ,1.0,"['excelente', 'profesor']"
323,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,88.439,1.0,1,"Es un profesor que sabe mucho des área, otorga explicaciones muy fáciles de entender y siempre promueve una dinámica activa para la clase ",1.0,"['profesor', 'saber', 'des', 'área', 'otorgar', 'explicación', 'fácil', 'entender', 'siempre', 'promover', 'dinámica', 'activo', 'clase']"
324,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,97.423,1.0,1,Le apasiona ,1.0,['apasionar']
325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,79.085,1.0,2,"Uno de los mejores profesores que he tenido, encarga casos de tarea relevantes e interesantes para que te interese la clase aunque no te guste el derecho administrativo. 100% recomendado",1.0,"['mejor', 'profesor', 'tener', 'encargar', 'caso', 'tarea', 'relevante', 'interesante', 'interesar', 'clase', 'aunque', 'no', 'gustar', 'derecho', 'administrativo', '100', 'recomendado']"
326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,82.56,1.0,2,"La clase es dinámica, vemos casos prácticos, analizamos lo que sucede en la actualidad y además es lo más claro posible para los que no somos abogados. Si lo recomendaría",1.0,"['clase', 'dinámico', 'ver', 'caso', 'práctico', 'analizar', 'suceder', 'actualidad', 'además', 'claro', 'posible', 'no', 'abogado', 'si', 'recomendar']"
327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,86.192,1.0,1,sabe mucho ,1.0,['saber']
328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,83.447,1.0,2,"Es un profesor que su técnica de enseñanza basada en casos ayuda muchísimo a comprender la práctica del derecho administrativo. Su amabilidad y relativa """"ligereza"""" al enseñar, es decir, que no es una clase pesada o tediosa, permite que los estudiantes nos sintamos en confianza al aprender una rama bastante compleja. Sus tareas semanales de casos y los exámenes basados en casos hacen que me sienta más útil como estudiante de derecho al emular un poco la actividad realizada en la vida real de un profesional. Su política de asistencia liberalizada (vas si quieres ir, no estás obligado) permite que solamente los estudiantes que realmente quieren aprender estén presentes en la clase ya que muchas veces, hay estudiantes que limitan el aprendizaje grupal al no venir preparados a clase, por lo tanto, sus clases son altamente dinámicas e inclusive divertidas con el humor que usa el profesor. Si no eres un estudiante acostumbrado a trabajar bajo presión y/o tenido experiencias profesionales o extracurriculares; será una clase donde pueda sentirse presión (al menos cuando la materia no es del gusto del estudiante) y considerarse un reto más complicado que con otros profesores y su estilo de enseñanza. No obstante es excelente este estilo de enseñanza ya que te permite decidirte si el derecho administrativo es una opción para especializarte de manera profesional.",1.0,"['profesor', 'técnico', 'enseñanza', 'basado', 'caso', 'ayuda', 'muchísimo', 'comprender', 'práctica', 'derecho', 'administrativo', 'amabilidad', 'relativo', 'ligereza', 'enseñar', 'decir', 'no', 'clase', 'pesado', 'tedioso', 'permitir', 'estudiante', 'sentir', 'confianza', 'aprender', 'rama', 'bastante', 'complejo', 'tarea', 'semanal', 'caso', 'examen', 'basado', 'caso', 'hacer', 'sentar', 'útil', 'estudiante', 'derecho', 'emular', 'actividad', 'realizado', 'vida', 'real', 'profesional', 'política', 'asistencia', 'liberalizado', 'ir', 'si', 'querer', 'ir', 'no', 'obligado', 'permitir', 'solamente', 'estudiante', 'realmente', 'querer', 'aprender', 'presente', 'clase', 'mucho', 'vez', 'estudiante', 'limitar', 'aprendizaje', 'grupal', 'no', 'venir', 'preparado', 'clase', 'tanto', 'clase', 'altamente', 'dinámico', 'inclusive', 'divertido', 'humor', 'usar', 'profesor', 'si', 'no', 'estudiante', 'acostumbrado', 'trabajar', 'bajo', 'presión', 'yo', 'experiencia', 'profesional', 'extracurricular', 'clase', 'poder', 'sentir', 'él', 'presión', 'a', 'el', 'menos', 'materia', 'no', 'gusto', 'estudiante', 'considerar', 'él', 'reto', 'complicado', 'profesor', 'estilo', 'enseñanza', 'no', 'obstante', 'excelente', 'estilo', 'enseñanza', 'permitir', 'decidir', 'tú', 'si', 'derecho', 'administrativo', 'opción', 'especializarte', 'manera', 'profesional']"
329,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,80.75,1.0,1,"Experto en la materia, pone todo en ejemplos y actividades muy interesantes. ",1.0,"['experto', 'materia', 'poner', 'ejemplo', 'actividad', 'interesante']"
330,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,71.3,1.0,1,SU FORMA DE ENSENAR CON CASOS PRACTICOS ,1.0,"['forma', 'ensenar', 'caso', 'practico']"
331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,89.444,1.0,1,"Excelente profesor, muy inteligente y divertido al explicar sus temas, difícilmente quedan dudas. ",1.0,"['excelente', 'profesor', 'inteligente', 'divertido', 'explicar', 'tema', 'difícilmente', 'quedar', 'duda']"
332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,94.657,1.0,1,"Lo recomendaría porque es un excelente profesor, tiene un gran conocimiento de la clase que da y se nota por la seguridad en la que habla, además mediante la resolución de casos prácticos nos hace aprender los temas de la clase ",1.0,"['recomendar', 'excelente', 'profesor', 'gran', 'conocimiento', 'clase', 'dar', 'nota', 'seguridad', 'hablar', 'además', 'mediante', 'resolución', 'caso', 'práctico', 'hacer', 'aprender', 'tema', 'clase']"
333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81.352,1.0,2,conoce bien del tema clase poco teorica y evaluaciones confusas,0.0,"['conocer', 'bien', 'tema', 'clase', 'teorico', 'evaluación', 'confuso']"
334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,85.257,1.0,2,MUCHOS EJEMPLOS Y CASOS PARA COMPRENDER LOS TERMINOS NO APLICA,1.0,"['ejemplo', 'caso', 'comprender', 'termino', 'no', 'aplicar']"
335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,84.823,0.0,1,Es buena explicando. ,1.0,"['buen', 'explicar']"
336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,90.2,0.0,2,"Muestra dominio del tema, promueve la participación en clase NINGUNO",1.0,"['mostrar', 'dominio', 'tema', 'promover', 'participación', 'clase', 'ninguno']"
337,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,90.769,0.0,2,Muy inteligente y con facilidad de comunicar A veces no sabe explicarte algunas cosas,1.0,"['inteligente', 'facilidad', 'comunicar', 'vez', 'no', 'saber', 'explicar', 'tú', 'cosa']"
338,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,93.0,0.0,2,Conoce muy bien el tema y es clara. Va muy rápido y no ay mucho tiempo de tomar apuntes,1.0,"['conocer', 'bien', 'tema', 'claro', 'ir', 'rápido', 'no', 'ay', 'tiempo', 'tomar', 'apunte']"
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.111,0.0,2,"Tiene mucho conocimiento acerca de la materia y se nota que sabe lo que dice Por mi método de estudio que es práctico y visual no lo recomendaría, la clase es 100% auditiva por lo que no me ha ido bien en clase por que no se me queda nada de la información",0.0,"['conocimiento', 'acerca', 'materia', 'nota', 'saber', 'decir', 'método', 'estudio', 'práctico', 'visual', 'no', 'recomendar', 'clase', '100', 'auditivo', 'no', 'ir', 'bien', 'clase', 'no', 'quedar', 'información']"
340,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,85.333,0.0,1,Se repara bien para sus clases ,1.0,"['reparar', 'bien', 'clase']"
341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,75.545,0.0,1,A pesar de solo tener un par de clases con ella se nota que es una experta en los temas y que prepara bien sus clases para poder explicar todo lo que tiene que explicarnos a todos. ,1.0,"['pesar', 'solo', 'tener', 'par', 'clase', 'nota', 'experta', 'tema', 'preparar', 'bien', 'clase', 'poder', 'explicar', 'explicar', 'yo', 'todo']"
342,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,94.533,0.0,2,"Nos pide contestar preguntas durante la clase lo que lo vuelve más dinámico, nos permite demostrar que si estudiamos y es muy atenta a nuestros pensamientos. Además es estricta al calificar y justifica bien sus razones. No vi nada malo en ella.",1.0,"['pedir', 'contestar', 'pregunta', 'clase', 'volver', 'dinámico', 'permitir', 'demostrar', 'si', 'estudiar', 'atento', 'pensamiento', 'además', 'estricto', 'calificar', 'justificar', 'bien', 'razón', 'no', 'ver', 'malo', 'él']"
343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,81.2,1.0,1,"Un buen maestro, no creí que la materia pudiera ser tan namaste ",1.0,"['buen', 'maestro', 'no', 'creer', 'materia', 'poder', 'ser', 'tanto', 'namaste']"
344,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,89.88,1.0,1,"Da temas viejos con problemas de la realidad, se identifica con los alumnos. ",0.0,"['dar', 'tema', 'viejo', 'problema', 'realidad', 'identificar', 'alumno']"
345,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,80.956,1.0,0, Muy buen maestro solo falta que sus clases sean con más dinámica ya que a veces su clase es muy aburrida y te distraes fácilmente,0.0,"['buen', 'maestro', 'solo', 'faltar', 'clase', 'dinámico', 'vez', 'clase', 'aburrido', 'distraer', 'fácilmente']"
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,84.291,1.0,1,Es buen profe ,0.0,"['buen', 'profe']"
347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,87.416,1.0,1,Es un profe muy inteligente y muy atento con sus alumnos. ,1.0,"['profe', 'inteligente', 'atento', 'alumno']"
348,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,89.36,1.0,0," sabe mucho de la materia, excelente profesor",1.0,"['saber', 'materia', 'excelente', 'profesor']"
349,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,89.304,1.0,1,"Es de los mejores profesores que he tenido, explica super bien las clases y da muchos ejemplos de los temas. ",1.0,"['mejor', 'profesor', 'tener', 'explicar', 'super', 'bien', 'clase', 'dar', 'ejemplo', 'tema']"
350,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,89.909,1.0,1,Enseña lo necesario sin darle tantas vueltas ,1.0,"['enseñar', 'necesario', 'dar', 'él', 'tanto', 'vuelta']"
351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,78.384,1.0,1,Estoy consciente que la materia puede ser difícil. Este profesor siempre está procurando que todos sus alumnos vayan a un ritmo parejo y que todos tengan todos los conceptos muy claros. ,1.0,"['consciente', 'materia', 'poder', 'ser', 'difícil', 'profesor', 'siempre', 'procurar', 'alumno', 'ir', 'ritmo', 'parejo', 'concepto', 'claro']"
352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,94.08,1.0,1,"Es muy claro con sus explicaciones, el da sus propios ejemplos en vez de estar leyendo una presentación. Siempre trata de incluir a todo el salón en los ejercicios y explicaciones ",1.0,"['claro', 'explicación', 'dar', 'propio', 'ejemplo', 'vez', 'leer', 'presentación', 'siempre', 'tratar', 'incluir', 'salón', 'ejercicio', 'explicación']"
